2.60,1262.25,-200.00,13.37,1096.00,182.00,771.75,134.00,1710.50,1339.50,26.38,28.90,0.98,,
2.10,1155.75,-200.00,11.55,1033.75,154.00,813.25,122.00,1640.00,1123.00,27.72,26.35,0.97,,
2.00,1191.50,-200.00,13.39,1096.50,118.00,796.25,113.00,1688.00,971.00,30.10,22.10,0.93,,
2.20,1232.75,-200.00,15.16,1153.50,116.00,746.00,115.00,1739.50,999.75,31.00,22.95,1.01,,
2.10,1208.00,-200.00,12.97,1082.75,121.00,792.00,118.00,1702.00,891.25,31.00,22.65,1.00,,
2.30,1214.50,-200.00,13.99,1116.25,116.00,783.50,125.00,1715.25,851.75,31.57,21.00,0.96,,
2.50,1251.00,-200.00,15.51,1164.50,144.00,747.25,135.00,1774.25,974.50,30.38,24.67,1.05,,
3.40,1357.75,-200.00,19.33,1277.50,176.00,689.25,149.00,1898.50,1192.00,28.85,26.28,1.03,,
4.30,1378.75,-200.00,21.92,1348.75,214.00,645.00,162.00,1960.75,1372.75,26.43,30.05,1.02,,
3.80,1379.00,-200.00,21.06,1325.75,191.00,659.25,151.00,1960.75,1306.75,24.70,31.53,0.97,,
3.80,1372.75,-200.00,18.42,1251.50,205.00,669.50,154.00,1889.00,1325.00,22.95,36.48,1.01,,
2.00,1197.00,-200.00,9.26,949.50,110.00,822.75,118.00,1591.50,918.00,20.80,41.82,1.02,,
1.70,1238.25,-200.00,9.00,939.50,95.00,814.75,103.00,1622.25,877.00,19.68,47.05,1.07,,
2.00,1254.75,-200.00,9.61,963.00,126.00,780.75,122.00,1664.50,1023.50,18.95,52.17,1.13,,
1.50,1164.25,-200.00,8.22,908.25,90.00,821.00,102.00,1573.50,1018.50,18.45,50.13,1.05,,
0.80,1046.00,-200.00,5.81,803.00,48.00,899.50,73.00,1490.00,822.75,18.00,52.97,1.08,,
0.50,956.00,-200.00,3.15,661.00,38.00,1042.50,59.00,1398.00,701.00,18.38,51.70,1.08,,
0.30,885.25,-200.00,1.74,564.50,-200.00,1217.00,-200.00,1328.50,541.50,19.80,46.22,1.06,,
-200.00,876.50,-200.00,1.56,549.25,14.00,1265.25,26.00,1316.75,462.75,19.58,47.65,1.07,,
0.30,924.75,-200.00,2.34,608.75,26.00,1168.25,35.00,1363.00,533.25,17.30,54.05,1.06,,
0.90,1086.00,-200.00,6.56,837.25,83.00,884.50,68.00,1552.50,905.75,15.78,58.98,1.05,,
2.80,1489.50,-200.00,19.62,1285.75,188.00,592.75,97.00,2052.50,1446.50,16.60,55.95,1.05,,
5.40,1762.75,-200.00,32.89,1617.25,253.00,489.00,146.00,2503.25,1835.00,18.70,52.82,1.13,,
4.00,1461.50,-200.00,18.07,1241.50,149.00,636.50,83.00,1960.50,1551.75,20.72,46.45,1.12,,
2.20,1232.00,-200.00,12.35,1061.75,155.00,787.25,117.00,1707.00,1091.50,26.07,29.97,1.00,,
2.20,1238.50,-200.00,12.51,1067.00,146.00,779.25,117.00,1701.50,1071.25,28.65,25.85,1.00,,
2.00,1218.00,-200.00,12.03,1050.75,121.00,795.50,108.00,1688.75,881.25,30.25,23.30,0.99,,
2.00,1235.25,-200.00,13.31,1094.00,111.00,755.75,107.00,1728.75,907.25,31.35,22.28,1.00,,
1.90,1195.50,-200.00,12.32,1060.50,116.00,791.00,120.00,1649.25,899.25,31.07,22.27,0.99,,
2.70,1287.50,-200.00,15.97,1178.75,167.00,717.25,150.00,1798.50,1074.25,32.35,20.40,0.97,,
2.20,1247.50,-200.00,13.74,1108.25,145.00,772.00,138.00,1700.50,969.25,32.60,19.33,0.93,,
3.50,1401.25,-200.00,21.67,1342.25,192.00,663.00,148.00,1958.75,1267.00,31.20,20.28,0.91,,
4.10,1401.25,-200.00,23.72,1396.25,231.00,644.75,168.00,2008.75,1401.50,27.75,24.82,0.91,,
4.40,1444.00,-200.00,22.11,1354.00,248.00,655.00,172.00,1955.75,1437.25,25.70,27.90,0.91,,
4.50,1379.25,-200.00,20.57,1312.25,267.00,683.00,179.00,1869.75,1381.50,24.15,29.90,0.89,,
2.90,1251.00,-200.00,13.39,1096.67,181.00,770.67,143.00,1679.67,1280.33,22.17,34.40,0.91,,
2.60,1268.75,-200.00,12.79,1076.50,163.00,773.00,137.00,1705.50,1249.75,20.65,38.03,0.91,,
2.10,1242.25,-200.00,12.30,1060.00,141.00,745.00,117.00,1692.50,1359.25,20.15,42.78,1.00,,
1.20,1044.50,-200.00,6.85,850.25,78.00,888.50,93.00,1505.50,1101.50,20.47,42.02,1.00,,
0.60,936.50,-200.00,3.78,698.25,42.00,1039.25,64.00,1381.50,768.25,20.08,42.02,0.98,,
0.30,874.75,-200.00,2.53,621.50,35.00,1166.50,58.00,1330.75,656.25,19.97,41.45,0.96,,
0.30,889.25,-200.00,2.71,633.25,-200.00,1123.00,-200.00,1344.25,683.25,16.25,51.60,0.95,,
-200.00,888.00,-200.00,2.81,639.75,33.00,1088.50,47.00,1330.00,670.25,16.45,50.20,0.93,,
0.30,880.50,-200.00,2.56,623.75,38.00,1135.25,47.00,1319.25,656.25,16.43,50.23,0.93,,
0.70,997.50,-200.00,6.97,855.50,65.00,893.75,62.00,1487.75,925.75,14.90,54.65,0.92,,
4.20,1517.00,-200.00,26.21,1459.50,296.00,550.50,113.00,2204.50,1676.75,16.35,51.35,0.95,,
4.80,1521.75,-200.00,28.23,1508.75,303.00,542.75,126.00,2274.50,1827.75,18.20,46.25,0.96,,
3.40,1416.75,-200.00,20.22,1302.50,244.00,635.00,139.00,1964.25,1752.25,20.68,40.00,0.96,,
2.80,1329.00,-200.00,17.12,1213.50,216.00,699.50,148.00,1845.00,1580.50,26.50,27.03,0.92,,
1.80,1203.00,-200.00,11.25,1023.25,137.00,824.50,117.00,1622.00,1132.25,28.53,23.85,0.91,,
1.90,1233.50,-200.00,11.64,1037.00,120.00,788.25,106.00,1657.75,1037.00,29.68,23.70,0.97,,
2.00,1285.75,-200.00,13.18,1089.75,100.00,750.25,98.00,1718.75,1023.25,31.67,21.70,1.00,,
1.90,1298.00,-200.00,12.74,1075.00,103.00,748.75,98.00,1689.50,1021.75,31.73,21.50,0.99,,
2.00,1308.00,-200.00,13.00,1083.50,123.00,757.25,110.00,1724.00,988.75,32.78,19.48,0.95,,
2.30,1276.00,-200.00,13.47,1099.25,136.00,783.00,114.00,1679.75,924.75,32.47,18.63,0.89,,
2.70,1233.50,-200.00,10.18,984.50,158.00,814.50,122.00,1571.50,794.50,30.20,22.55,0.95,,
3.60,1419.00,-200.00,20.12,1299.75,216.00,670.25,155.00,1923.25,1262.75,27.65,25.73,0.94,,
3.80,1324.75,-200.00,19.15,1272.50,211.00,716.25,145.00,1814.50,1183.50,25.93,24.85,0.82,,
3.50,1345.50,-200.00,17.48,1224.25,202.00,714.50,146.00,1794.00,1271.50,23.88,29.40,0.86,,
2.50,1241.00,-200.00,13.80,1110.25,147.00,771.50,130.00,1697.75,1176.50,22.25,32.13,0.85,,
2.50,1274.25,-200.00,13.32,1094.25,160.00,770.50,126.00,1682.25,1230.50,20.50,35.93,0.86,,
3.00,1321.25,-200.00,14.84,1143.50,162.00,731.75,127.00,1744.75,1242.75,19.80,37.25,0.85,,
3.70,1423.50,-200.00,18.00,1239.50,194.00,661.50,126.00,1841.00,1427.00,19.10,41.85,0.92,,
3.30,1357.25,-200.00,15.95,1178.25,167.00,673.75,124.00,1782.25,1454.00,17.85,46.13,0.93,,
1.50,1123.25,-200.00,9.68,965.50,91.00,770.00,93.00,1594.25,1183.00,17.55,47.60,0.95,,
0.70,1003.25,-200.00,6.17,819.75,-200.00,901.75,-200.00,1454.75,907.75,17.88,46.30,0.94,,
-200.00,950.50,-200.00,4.05,713.25,42.00,993.50,58.00,1385.00,821.25,16.95,49.82,0.95,,
0.50,941.25,-200.00,3.58,687.00,50.00,1023.50,59.00,1374.25,777.25,15.85,53.77,0.96,,
0.50,986.00,-200.00,4.63,744.50,61.00,959.00,66.00,1426.25,887.50,16.45,53.47,0.99,,
1.20,1153.25,-200.00,9.18,946.50,107.00,794.50,80.00,1642.50,1075.75,17.17,52.90,1.03,,
2.20,1322.50,-200.00,14.63,1137.00,139.00,696.25,94.00,1845.50,1284.75,19.32,48.33,1.07,,
2.20,1315.25,-200.00,11.72,1040.00,165.00,743.25,102.00,1740.00,1315.25,20.58,47.13,1.13,,
2.10,1302.50,-200.00,11.01,1014.75,139.00,776.75,96.00,1730.75,1250.00,23.65,40.00,1.15,,
1.80,1238.25,-200.00,11.62,1036.50,113.00,812.50,91.00,1698.00,977.75,25.63,32.50,1.05,,
2.20,1258.50,-200.00,12.90,1080.25,138.00,771.75,104.00,1736.00,1072.25,27.22,28.07,1.00,,
2.00,1246.00,-200.00,12.59,1069.75,104.00,769.75,84.00,1747.25,1064.25,27.93,28.05,1.04,,
1.40,1154.00,-200.00,8.31,911.75,78.00,871.50,76.00,1604.50,825.00,28.35,27.75,1.05,,
1.80,1237.00,-200.00,10.53,997.25,97.00,800.25,87.00,1687.75,924.00,29.25,27.03,1.08,,
2.10,1315.00,-200.00,11.74,1040.50,115.00,773.00,101.00,1766.75,965.50,28.93,29.30,1.15,,
2.80,1466.25,-200.00,15.81,1173.75,152.00,680.00,115.00,1964.75,1301.50,25.45,39.82,1.28,,
2.80,1409.00,-200.00,13.87,1112.50,157.00,710.00,110.00,1849.50,1255.50,25.15,40.12,1.26,,
2.70,1366.25,-200.00,15.71,1170.75,132.00,693.00,103.00,1933.25,1068.25,24.53,39.40,1.20,,
1.80,1240.50,-200.00,10.91,1011.00,98.00,780.50,90.00,1747.50,1069.75,22.33,45.40,1.21,,
1.20,1122.50,-200.00,6.45,832.25,65.00,930.00,68.00,1565.25,791.50,21.22,48.30,1.20,,
2.60,1320.75,-200.00,12.75,1075.25,101.00,756.75,85.00,1891.25,1016.75,20.55,50.52,1.21,,
3.10,1397.00,-200.00,15.33,1159.00,134.00,681.25,100.00,1948.75,1206.50,20.15,52.87,1.23,,
4.10,1507.25,-200.00,20.51,1310.50,177.00,607.50,114.00,2107.00,1498.75,19.85,54.50,1.25,,
3.60,1405.25,-200.00,15.91,1176.75,179.00,659.75,108.00,1931.00,1474.00,19.53,56.20,1.26,,
1.90,1192.00,-200.00,10.43,993.75,105.00,758.75,78.00,1780.00,1163.00,18.95,58.03,1.26,,
1.90,1199.25,-200.00,12.60,1070.25,-200.00,671.00,-200.00,1872.50,1188.50,18.10,61.63,1.27,,
-200.00,972.50,-200.00,4.95,760.75,49.00,953.75,55.00,1501.25,814.75,18.00,57.65,1.18,,
0.30,864.00,-200.00,2.09,590.75,27.00,1246.75,37.00,1373.50,506.75,17.65,56.05,1.12,,
0.40,886.00,-200.00,2.19,598.00,41.00,1256.75,53.00,1374.00,505.50,17.92,52.35,1.07,,
0.80,988.25,-200.00,4.03,712.50,78.00,1092.25,79.00,1454.50,715.75,18.92,49.28,1.07,,
0.80,1008.25,-200.00,4.33,728.50,68.00,1033.75,65.00,1489.75,795.00,19.95,48.58,1.12,,
0.80,975.50,-200.00,3.78,698.25,64.00,1156.25,64.00,1393.25,593.75,20.55,41.15,0.98,,
0.80,978.25,-200.00,4.13,718.00,67.00,1137.25,66.00,1392.00,565.00,23.57,33.98,0.97,,
0.90,987.25,-200.00,4.54,739.75,54.00,1105.00,53.00,1407.00,522.50,26.70,28.08,0.97,,
1.20,1030.00,-200.00,5.29,777.75,67.00,1070.50,69.00,1451.50,591.00,26.83,28.15,0.98,,
1.00,954.67,-200.00,4.22,723.00,51.00,1129.00,57.00,1393.00,558.67,27.73,25.83,0.95,,
0.80,924.25,-200.00,3.34,672.50,28.00,1247.00,36.00,1346.00,429.50,28.85,22.68,0.89,,
1.10,1004.75,-200.00,4.90,758.25,51.00,1091.00,57.00,1434.25,521.75,26.77,27.30,0.95,,
1.50,1059.00,-200.00,6.10,816.25,77.00,1023.00,73.00,1467.75,641.25,25.85,28.70,0.94,,
1.50,1079.25,-200.00,6.86,850.50,93.00,991.00,81.00,1490.00,738.25,25.80,27.72,0.91,,
1.40,1070.00,-200.00,6.84,850.00,94.00,997.25,91.00,1502.00,778.25,24.75,29.50,0.91,,
1.10,1085.25,-200.00,5.85,804.75,69.00,972.25,65.00,1528.25,717.75,25.28,36.27,1.15,,
0.90,1066.00,-200.00,5.48,787.25,57.00,985.50,56.00,1551.50,689.25,23.88,40.35,1.18,,
1.00,1093.50,-200.00,6.07,815.25,74.00,934.25,69.00,1562.75,852.00,21.43,46.65,1.18,,
1.10,1110.00,-200.00,6.05,814.00,75.00,947.50,73.00,1570.50,853.75,20.48,49.28,1.17,,
1.00,967.75,-200.00,4.16,719.25,73.00,1080.75,76.00,1388.25,664.25,19.22,42.35,0.93,,
0.70,906.00,-200.00,4.05,713.50,56.00,1162.75,67.00,1350.75,544.25,19.22,37.88,0.84,,
0.50,849.25,-200.00,2.43,615.00,31.00,1285.25,44.00,1275.75,461.00,17.23,43.07,0.84,,
0.20,774.25,-200.00,1.01,500.00,13.00,1536.00,21.00,1168.50,351.75,15.80,45.17,0.81,,
-200.00,746.25,-200.00,0.56,449.75,-200.00,1806.75,-200.00,1110.50,307.75,15.65,42.27,0.75,,
-200.00,753.25,-200.00,0.46,437.00,14.00,1903.75,19.00,1109.50,300.50,16.25,40.97,0.75,,
0.10,749.00,-200.00,0.69,465.75,23.00,1802.50,29.00,1088.75,306.75,16.13,36.50,0.66,,
0.50,863.50,-200.00,2.84,641.75,72.00,1288.00,69.00,1254.75,441.00,16.53,36.20,0.68,,
1.60,1001.50,-200.00,7.84,892.50,165.00,1009.75,111.00,1394.00,775.00,17.47,30.88,0.61,,
2.00,970.00,-200.00,9.69,965.75,118.00,943.50,81.00,1378.50,907.00,18.45,24.00,0.50,,
1.30,897.50,-200.00,6.90,852.50,85.00,1065.50,56.00,1271.25,763.25,19.15,23.85,0.52,,
1.00,846.50,-200.00,5.75,800.25,116.00,1155.25,90.00,1178.50,648.50,21.73,18.08,0.46,,
0.90,847.25,-200.00,5.49,787.75,112.00,1202.50,85.00,1162.25,597.75,22.30,16.97,0.45,,
1.20,871.25,-200.00,6.79,847.75,100.00,1139.25,83.00,1207.75,578.50,22.78,16.10,0.44,,
1.30,869.25,-200.00,7.21,865.75,109.00,1107.00,85.00,1212.00,595.50,23.85,14.47,0.42,,
1.10,875.25,-200.00,6.93,853.75,111.00,1159.75,85.00,1200.25,594.75,25.13,13.13,0.41,,
1.20,895.00,-200.00,7.48,877.50,109.00,1121.75,81.00,1238.00,607.00,25.85,12.85,0.42,,
1.40,925.75,-200.00,7.65,884.75,114.00,1100.50,92.00,1259.25,661.75,25.50,13.97,0.45,,
2.00,996.00,-200.00,11.95,1048.00,139.00,958.75,108.00,1397.25,822.25,24.45,15.42,0.47,,
2.40,996.75,-200.00,13.50,1100.25,157.00,896.00,106.00,1392.00,986.50,22.60,17.20,0.47,,
2.10,1005.75,-200.00,11.96,1048.25,147.00,924.50,114.00,1416.25,966.25,21.25,18.87,0.47,,
1.20,894.50,-200.00,6.73,845.00,102.00,1072.00,96.00,1240.50,763.00,19.15,22.83,0.50,,
0.70,861.50,-200.00,4.76,751.00,73.00,1153.50,77.00,1213.25,617.25,18.42,24.63,0.52,,
0.70,858.25,-200.00,4.85,755.75,65.00,1158.50,73.00,1209.00,564.25,17.35,25.63,0.50,,
0.80,853.00,-200.00,4.98,762.25,76.00,1133.75,86.00,1184.00,645.75,16.50,24.93,0.46,,
0.50,858.75,-200.00,4.29,726.75,65.00,1119.75,84.00,1187.25,752.50,16.65,28.28,0.53,,
0.20,836.50,-200.00,2.71,633.50,41.00,1199.50,56.00,1149.50,669.25,15.52,32.20,0.56,,
-200.00,745.50,-200.00,0.94,493.00,17.00,1522.00,31.00,1062.75,435.25,17.50,29.13,0.58,,
-200.00,752.25,-200.00,1.17,515.25,-200.00,1472.25,-200.00,1068.00,435.75,13.25,35.57,0.54,,
-200.00,742.00,-200.00,0.90,488.50,19.00,1559.00,30.00,1047.50,403.25,13.97,33.72,0.54,,
0.10,773.50,-200.00,1.68,559.50,45.00,1386.00,51.00,1107.00,532.00,11.63,40.00,0.55,,
0.20,797.50,-200.00,2.65,629.50,40.00,1291.00,45.00,1125.25,536.25,13.38,34.50,0.53,,
1.10,1002.25,-200.00,8.81,932.00,101.00,949.25,82.00,1404.50,916.50,15.22,31.00,0.53,,
3.00,1210.00,-200.00,22.17,1355.50,183.00,656.50,100.00,1786.25,1480.75,16.33,27.50,0.51,,
2.10,1058.00,-200.00,15.31,1158.25,149.00,819.75,91.00,1458.75,1187.00,19.15,20.00,0.44,,
2.60,1105.50,-200.00,14.03,1117.75,207.00,884.50,130.00,1451.00,1220.00,24.88,13.02,0.40,,
3.20,1153.00,-200.00,18.47,1253.00,289.00,814.50,155.00,1541.25,1380.50,28.32,9.90,0.38,,
2.10,1047.25,-200.00,13.53,1101.25,159.00,912.50,114.00,1390.50,1102.75,29.23,9.80,0.39,,
2.20,1090.75,-200.00,15.75,1172.00,162.00,874.25,127.00,1459.25,1105.00,31.57,9.18,0.42,,
2.40,1162.25,-200.00,18.45,1252.50,173.00,795.75,138.00,1594.50,1248.25,32.60,9.30,0.45,,
-200.00,1058.75,-200.00,12.59,1069.75,-200.00,925.00,-200.00,1401.00,976.25,32.60,9.22,0.45,,
-200.00,1082.50,-200.00,12.04,1051.00,-200.00,938.50,-200.00,1389.75,897.75,32.35,9.95,0.47,,
-200.00,1149.50,-200.00,15.38,1160.50,-200.00,866.50,-200.00,1512.00,1038.25,32.05,10.65,0.50,,
-200.00,1321.00,-200.00,24.88,1426.00,-200.00,720.00,-200.00,1859.00,1395.00,29.70,12.20,0.50,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,-200.00,,
4.00,1302.75,-200.00,40.22,1775.50,-200.00,945.50,-200.00,1466.75,1607.75,20.35,35.73,0.84,,
2.20,1137.25,-200.00,14.93,1146.25,188.00,1144.00,136.00,1392.25,1326.75,26.10,23.83,0.79,,
1.80,1139.25,-200.00,13.77,1109.25,159.00,1117.75,135.00,1435.75,1291.50,28.78,21.05,0.82,,
1.60,1099.25,-200.00,12.27,1059.00,146.00,1156.25,115.00,1416.25,1113.75,29.60,19.35,0.79,,
1.80,1087.50,-200.00,13.99,1116.25,127.00,1128.00,112.00,1448.50,1059.50,31.58,16.40,0.75,,
1.60,1026.75,-200.00,11.75,1041.00,128.00,1236.75,112.00,1344.50,915.00,32.30,13.25,0.63,,
1.60,1014.00,-200.00,11.97,1048.50,120.00,1200.00,109.00,1365.75,893.25,31.75,13.55,0.62,,
1.30,969.00,-200.00,9.73,967.50,115.00,1275.50,112.00,1324.50,767.75,31.80,13.83,0.64,,
-200.00,1120.25,-200.00,17.95,1238.00,-200.00,1022.75,-200.00,1591.25,1126.00,31.00,15.92,0.70,,
-200.00,1130.50,-200.00,22.62,1367.50,-200.00,933.25,-200.00,1707.25,1284.00,28.63,18.70,0.72,,
-200.00,1130.33,-200.00,22.65,1368.33,-200.00,933.00,-200.00,1709.00,1269.33,26.73,19.53,0.68,,
-200.00,1123.25,-200.00,20.26,1303.50,-200.00,938.75,-200.00,1720.00,1290.25,24.97,24.43,0.76,,
-200.00,1068.75,-200.00,13.05,1085.50,-200.00,1063.50,-200.00,1536.00,1119.25,22.85,28.40,0.78,,
-200.00,1020.75,-200.00,10.87,1009.75,-200.00,1115.75,-200.00,1480.25,1027.00,21.65,29.17,0.75,,
-200.00,1101.25,-200.00,13.28,1093.00,-200.00,1011.75,-200.00,1563.50,1155.25,21.08,30.85,0.76,,
-200.00,1026.00,-200.00,9.54,960.25,-200.00,1071.75,-200.00,1470.75,1077.50,19.90,36.32,0.83,,
-200.00,949.25,-200.00,6.64,840.75,-200.00,1155.25,-200.00,1393.25,953.50,18.65,39.25,0.84,,
-200.00,845.75,-200.00,3.58,687.00,-200.00,1294.75,-200.00,1288.25,725.75,18.60,38.78,0.82,,
-200.00,810.75,-200.00,2.30,605.75,-200.00,1416.75,-200.00,1247.75,655.75,19.03,38.87,0.85,,
-200.00,803.00,-200.00,2.03,586.00,-200.00,1441.75,-200.00,1231.75,572.50,18.05,40.92,0.84,,
-200.00,882.00,-200.00,4.08,715.25,-200.00,1246.00,-200.00,1367.00,779.50,15.50,48.62,0.85,,
-200.00,962.50,-200.00,6.52,835.75,-200.00,1085.25,-200.00,1429.00,919.75,16.02,47.90,0.87,,
-200.00,1412.50,-200.00,24.79,1423.75,-200.00,739.25,-200.00,2101.50,1543.75,16.97,46.02,0.88,,
-200.00,1485.25,-200.00,34.35,1650.00,-200.00,632.25,-200.00,2336.50,1788.75,18.97,41.63,0.90,,
-200.00,1354.25,-200.00,24.54,1417.50,-200.00,749.00,-200.00,2043.00,1628.75,21.75,35.00,0.90,,
-200.00,1073.75,-200.00,8.99,939.00,-200.00,1070.50,-200.00,1513.00,996.75,25.63,28.05,0.91,,
-200.00,1022.25,-200.00,8.37,914.25,-200.00,1131.75,-200.00,1446.25,847.25,26.42,23.13,0.79,,
-200.00,1100.25,-200.00,11.54,1033.50,-200.00,994.50,-200.00,1585.75,957.50,27.13,24.20,0.86,,
-200.00,1072.50,-200.00,12.08,1052.25,-200.00,1009.00,-200.00,1574.25,853.75,27.50,20.93,0.76,,
-200.00,1049.25,-200.00,10.14,982.75,-200.00,1070.50,-200.00,1514.50,782.00,29.53,19.72,0.80,,
-200.00,1086.00,-200.00,11.94,1047.50,-200.00,1016.25,-200.00,1580.25,888.00,30.55,18.60,0.80,,
-200.00,1059.25,-200.00,11.34,1026.50,-200.00,1065.50,-200.00,1521.25,764.25,31.25,15.85,0.71,,
-200.00,1243.75,-200.00,20.16,1300.75,-200.00,841.50,-200.00,1801.00,1169.75,29.40,20.95,0.85,,
-200.00,1319.50,-200.00,24.77,1423.25,-200.00,766.50,-200.00,1985.50,1385.00,27.03,23.47,0.83,,
-200.00,1235.50,-200.00,20.26,1303.75,-200.00,822.25,-200.00,1868.25,1237.00,25.85,26.67,0.88,,
-200.00,1135.75,-200.00,16.22,1186.50,-200.00,903.75,-200.00,1735.25,1126.50,23.70,28.45,0.82,,
-200.00,1109.75,-200.00,13.28,1093.00,-200.00,961.00,-200.00,1660.75,1090.75,21.35,33.00,0.83,,
-200.00,1025.75,-200.00,10.34,990.25,-200.00,1031.50,-200.00,1552.75,971.50,20.53,35.33,0.84,,
-200.00,1038.00,-200.00,9.57,961.25,-200.00,1026.00,-200.00,1529.75,949.00,19.43,38.13,0.85,,
-200.00,975.25,-200.00,7.82,891.75,-200.00,1015.25,-200.00,1479.50,889.50,19.35,40.70,0.90,,
-200.00,907.75,-200.00,6.05,814.25,-200.00,1088.50,-200.00,1402.50,763.00,17.75,44.85,0.90,,
-200.00,895.75,-200.00,6.18,820.00,-200.00,1073.75,-200.00,1439.25,833.25,16.58,49.68,0.93,,
-200.00,810.00,-200.00,3.75,696.75,-200.00,1220.50,-200.00,1321.25,675.00,16.48,48.55,0.90,,
-200.00,789.25,-200.00,2.77,637.50,-200.00,1304.50,-200.00,1309.00,671.75,15.20,53.55,0.92,,
-200.00,814.00,-200.00,3.43,678.00,-200.00,1276.25,-200.00,1339.00,625.75,15.47,51.65,0.90,,
-200.00,957.50,-200.00,8.18,906.75,-200.00,991.50,-200.00,1535.75,881.75,14.92,54.82,0.92,,
-200.00,1213.00,-200.00,19.19,1273.75,-200.00,761.50,-200.00,1914.25,1264.25,16.28,51.27,0.94,,
-200.00,1220.75,-200.00,22.61,1367.25,-200.00,722.00,-200.00,2007.50,1330.00,18.38,45.68,0.96,,
-200.00,1245.00,-200.00,19.44,1280.75,-200.00,773.50,-200.00,1952.00,1324.00,20.82,43.65,1.06,,
-200.00,1049.50,-200.00,9.61,962.75,-200.00,998.25,-200.00,1609.00,901.00,24.25,35.07,1.05,,
-200.00,1047.50,-200.00,9.76,968.75,-200.00,1011.50,-200.00,1600.00,852.00,26.35,29.25,0.99,,
-200.00,1141.25,-200.00,14.36,1128.25,-200.00,902.00,-200.00,1738.00,1009.00,28.35,25.00,0.95,,
-200.00,1052.25,-200.00,12.11,1053.25,-200.00,949.00,-200.00,1640.75,830.75,28.92,23.65,0.93,,
-200.00,1151.75,-200.00,13.47,1099.25,-200.00,907.75,-200.00,1706.00,954.00,28.55,25.85,0.99,,
1.70,1026.25,-200.00,12.32,1060.75,133.00,981.50,115.00,1563.75,814.25,29.58,18.88,0.77,,
1.70,1039.25,-200.00,12.16,1055.00,131.00,965.50,117.00,1589.50,844.50,27.97,23.18,0.86,,
2.10,1147.75,-200.00,12.50,1066.75,133.00,887.25,105.00,1789.75,955.50,23.63,40.95,1.18,,
2.20,1176.25,-200.00,13.90,1113.50,141.00,842.75,114.00,1805.25,1102.00,21.45,48.10,1.21,,
1.80,1099.75,-200.00,11.37,1027.50,112.00,899.75,103.00,1710.25,993.75,22.07,44.13,1.16,,
1.80,1081.25,-200.00,10.39,992.25,147.00,958.50,119.00,1679.75,935.25,20.20,47.18,1.10,,
0.90,976.00,-200.00,7.03,858.25,104.00,1069.75,102.00,1547.25,838.50,20.02,47.62,1.10,,
1.00,978.75,-200.00,7.01,857.25,97.00,1081.75,96.00,1546.00,796.50,19.80,46.82,1.07,,
2.00,1092.25,-200.00,11.28,1024.25,128.00,937.00,109.00,1706.25,968.00,19.60,47.00,1.06,,
1.80,1043.50,-200.00,9.18,946.25,138.00,1008.50,119.00,1593.50,885.75,19.32,46.32,1.03,,
1.10,940.25,-200.00,6.81,848.50,93.00,1090.50,103.00,1508.75,763.50,18.53,48.70,1.03,,
0.60,892.00,-200.00,5.07,766.75,71.00,1180.00,84.00,1466.00,656.75,17.97,51.45,1.05,,
0.30,838.25,-200.00,3.37,674.75,-200.00,1301.50,-200.00,1389.75,540.25,17.95,50.80,1.04,,
-200.00,853.25,-200.00,4.30,727.25,44.00,1179.25,59.00,1417.25,621.00,17.65,51.88,1.04,,
-200.00,737.75,-200.00,1.50,544.75,18.00,1562.00,29.00,1265.75,449.50,17.67,49.75,1.00,,
